Stop ID,User ID,Start Time,End Time,replaced_starttime,replaced_endtime,Stop TimeZone,Duration (sec),Final lat,Final lon,Predicted lat,Predicted lon,Final Mode,Predicted Mode,Stop Generated By,Data Type,Validated?,Validated at,Duration before Validation (sec),Deleted?,Encoded Points, Levels, Accompanying,Main Activity,Secondary Activities, Other Activities, Other Mode, min, max, mean, IQR, median, std_dev, npoints,Please select the type(s) of activity that best describes what you did here,Which was your <strong>main</strong> activity?,Vehicle type,Were you the driver?,Parking Place,Fare type,Bus type,Bus number,Taxi Fare,&nbsp;,,Were you the driver?,How many people travelled with you?,Who was with you?,Please tell us how you travelled
7935353,643,2016-02-28 12:00:44 UTC,2016-02-28 12:02:20 UTC,,,Asia/Singapore,96,1.338620949,103.9601363,,,Car/Van,,algorithm_generated,GPS,TRUE,2016-03-29 02:30:59 UTC,2411414,FALSE,gkgGs{lyReBcAvKzDdA|@fFXjK{MiAyGaAaEoPg^?kBtAiBdAq@xB{@lA{@`A[rBeAhDyAnBeAbBk@t@Qt@E|@@fPt@t@GhA?|@S`CgAdCsApCiB`AU~GaAv@]n@oA,PDBCFG@DECHAAA@@@AE@B?A?EAB@D@CBP,0,Change Mode/Transfer,,--,--,5,156.331,30.42206667,55,10,40.21347159,15,,,Car,No,Parking lot,One-off payment,,,,,,,,,
7935354,643,2016-02-28 12:05:47 UTC,2016-03-01 05:46:37 UTC,,,Asia/Singapore,150050,1.341147719,103.9634774,,,Foot,,algorithm_generated,GPS,FALSE,2016-03-29 02:31:03 UTC,2411418,FALSE,kmdGyuoyRyCwJQyFqCTsEKhBr@oAgB,PCEBDDP,,--,,--,--,5,453.954,70.20527508,0,65,32.12004195,5586,,,,,,,,,,,,,,,
7935354,643,2016-02-28 12:05:47 UTC,2016-03-01 05:46:37 UTC,,,Asia/Singapore,150050,1.341147719,103.9634774,,,Foot,,algorithm_generated,GPS,FALSE,2016-03-29 02:31:03 UTC,2411418,FALSE,kmdGyuoyRyCwJQyFqCTsEKhBr@oAgB,PCEBDDP,,--,,--,--,5,453.954,70.2053,0,65,32.12,5586,,,,,,,,,,,,,,,
7937262,643,2016-03-01 05:48:00 UTC,2016-03-01 07:52:42 UTC,,,Asia/Singapore,7482,1.340035722,103.9614496,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:21:23 UTC,2398232,FALSE,c}dGujpyRxCtA_@`DbB|C,PDDP,,Education,,--,--,65,139.811,65.45896319,0,65,5.841647714,163,,,,,,,,,,,,,,,
7948705,643,2016-03-01 07:55:38 UTC,2016-03-01 09:30:00 UTC,2016-03-01 07:55:38 UTC,2016-03-01 08:16:46 UTC,Asia/Singapore,5662,1.341210929,103.9634124,,,Foot,,user_changed,GPS,TRUE,2016-03-29 02:28:11 UTC,2278350,FALSE,evdG_~oyRI_CgAqByCwC,PCBP,,Home,,--,--,10,393.194,87.19566374,0,65,69.80291602,91,,,,,,,,,,,,,,,
7948838,643,2016-03-01 10:09:00 UTC,2016-03-01 11:30:47 UTC,2016-03-01 11:17:22 UTC,2016-03-01 11:30:47 UTC,Asia/Singapore,4907,1.334485853,103.9626077,,,Foot,,user_changed,GPS,TRUE,2016-03-29 02:29:19 UTC,2277522,FALSE,q}dGijpyRaAgCq@q@bKp@~@u@{@d@|Do@yCSpAdA{Bw@pAPnCM,PAECCDEDCEBP,,Meal/Eating Break,,--,--,5,139.718,63.45954938,0,65,18.14048812,162,,,,,,,,,,,,,,,
7948842,643,2016-03-01 11:39:51 UTC,2016-03-01 11:41:48 UTC,,,Asia/Singapore,117,1.339306765,103.9647687,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:29:38 UTC,2277541,FALSE,oscGgepyRkAt@sAhA}CgDeAuAwAi@{BkAs@KqBgAaBe@qFWlCi@,P@E@C@DAACEP,,Change Mode/Transfer,,--,--,10,65,57.66666667,0,65,18.69640488,15,,,,,,,,,,,,,,,
7948843,643,2016-03-01 11:42:29 UTC,2016-03-01 14:43:13 UTC,,,Asia/Singapore,10844,1.34136013,103.964183,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:29:51 UTC,2277554,FALSE,sqdGwrpyR{KrB,PP,,Home,,--,--,10,241.177,74.23269089,10.5812,65,29.56931118,637,,,,,,,,,,,,,,,
7948926,643,2016-03-02 11:16:12 UTC,2016-03-02 11:21:01 UTC,,,Asia/Singapore,289,1.324739175,103.9352904,,,Default,,algorithm_generated,GPS,TRUE,2016-03-29 02:19:39 UTC,2276312,FALSE,o~dGcopyRiBCvAlG~g@lSjAjCjAdDl@`J`GvDx@b@wAh@mAt@lAu@fLrMfDfExEbFtBzEnAtDUw@T|@nFdX`@dA`CzIrAzI@`BV|AlEzNyBfJ,PDEF@CE?E@FD@AG@CC?B@CAACEP,,Change Mode/Transfer,,--,--,10,100,58.47414348,0,65,16.41697473,46,,,,,,,,,,,,,,,
7948928,643,2016-03-02 11:27:13 UTC,2016-03-02 11:58:54 UTC,,,Asia/Singapore,1901,1.326666789,103.9335198,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:19:56 UTC,2276329,FALSE,qvaGqzjyRsBk@g@a@kBj@oD`As@^hAxC^hC,PAD?@FBP,,Meal/Eating Break,,--,--,65,188.849,68.64261765,0,65,20.92524527,68,,,,,,,,,,,,,,,
7948930,643,2016-03-02 12:05:47 UTC,2016-03-02 12:53:38 UTC,,,Asia/Singapore,2871,1.324228866,103.9297204,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:20:17 UTC,2276349,FALSE,sbbGmojyRXrDdAnDQx@jANHvAvAfAjFfD,PBBECC@P,2,Meal/Eating Break,,--,--,10,214.978,69.46939673,0,65,33.45808455,275,,,,,,,,,,,,,,,
7959814,643,2016-03-02 13:08:47 UTC,2016-03-02 13:10:09 UTC,,,Asia/Singapore,82,1.336591275,103.9595433,,,Bus,Car/Van,algorithm_generated,GPS,TRUE,2016-03-29 02:20:55 UTC,2160612,FALSE,ksaGwwiyRD_Ci@yQKoBe@eDC}BCu@_AaRo@uDgBkPyGqUo@[WiAgOm_@a@o@AaB}EaF}CoFsHwGaKyDiAqGrBw@s@w@aBh@gAoC,PAB@B?@EACGBA@CEBCDEDECDP,2,Change Mode/Transfer,,--,--,65,87.6853,72.4415,22.6853,65,10.30138004,9,,,,,,,Public bus,,,,,,,,
7961986,643,2016-03-04 01:58:29 UTC,2016-03-04 02:50:08 UTC,,,Asia/Singapore,3099,1.33981485,103.9610732,,,Foot,,algorithm_generated,GPS,FALSE,2016-03-04 08:00:22 UTC,881,FALSE,u`dGcroyR]}Cu@PxByA|@WjAvAuAgBqFs@uHu@vCh@iCsAcBg@kAsCIoDKy@q@zBaCMmC@Iy@gA}AtFAsEjA,PCDADEF@EEAEC@EDADBEEP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7962050,643,2016-03-04 02:52:12 UTC,2016-03-04 06:52:43 UTC,,,Asia/Singapore,14431,1.340507702,103.9627871,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:15:33 UTC,2139577,FALSE,ytdGu{oyReAsD}@fAEiF,PDDP,0,Education,,--,--,10,607.036,72.05634847,0,65,42.3111972,619,,,,,,,,,,,,,,,
7962188,643,2016-03-04 07:37:19 UTC,2016-03-04 08:59:06 UTC,,,Asia/Singapore,4907,1.341710079,103.9639152,,,Default,,algorithm_generated,GPS,TRUE,2016-03-29 02:15:53 UTC,2137530,FALSE,cydGkfpyRqFaF,PP,,Home,,--,--,65,124.886,65.85991611,0,65,5.967067858,298,,,,,,,,,,,,,,,
7964277,643,2016-03-04 09:15:37 UTC,2016-03-04 09:20:07 UTC,,,Asia/Singapore,270,1.335120283,103.9616892,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:16:14 UTC,2116817,FALSE,u`eGmmpyRrByAlB_@r@_AdA_@dEzAaBm@rAxAmA]d@iAbCdBlA^|@?rBhB,PBBBEDCDCDCABP,,--,,--,--,10,165,67.14632105,11.9267,65,38.56928921,19,,,,,,,,,,,,,,,
7964279,643,2016-03-04 09:32:10 UTC,2016-03-04 09:36:18 UTC,,,Asia/Singapore,248,1.324127325,103.9299726,,,LRT/MRT,Default,algorithm_generated,GPS,TRUE,2016-03-29 02:17:37 UTC,2116900,FALSE,owcGo_pyRvAqAiChIg@v@l@yAkIqC}pCctD~CnCwCiCvBjCpzD`jFg_EooFxmEjoG_@nGHkAvL|e@AlIjDt`@|@nO,PDAFDFJCE@IJHDDECAP,,Change Mode/Transfer,,--,--,5,122.533,61.18035294,0,65,31.78241024,17,,,,,,,,,,,,,,,
7964280,643,2016-03-04 09:53:00 UTC,2016-03-04 11:01:36 UTC,2016-03-04 11:00:34 UTC,2016-03-04 11:01:36 UTC,Asia/Singapore,4116,1.326157686,103.94311,,,Foot,Default,user_changed,GPS,TRUE,2016-03-29 02:18:37 UTC,2116960,FALSE,wraGiyiyRoA{Zg@cEYqDeAoSUoKaAq@A}@cB_E,PB@BBDCBP,,Meal/Eating Break,,--,--,10,200,70.37481778,0,65,31.09957431,45,,,,,,,,,,,,,,,
7964282,643,2016-03-04 11:09:52 UTC,2016-03-04 13:07:16 UTC,,,Asia/Singapore,7044,1.341655775,103.9647667,,,Car/Van,,algorithm_generated,GPS,TRUE,2016-03-29 02:19:11 UTC,2116994,FALSE,m_bGkklyRwAoEeJw\\aE_NgOqPn@v@_LyOs@q@{AgBaBqAwE_DyM}HB}DUiA_AWeB_Ae@aAS_AMwGB}@Nw@Z}@i@i@o@_@gCnBmE],P@@FDBA?E@AFBDAC@E@C@F@DDP,2,Home,,--,--,10,254.746,70.25175748,0,65,29.2643446,508,,,Car,No,Parking lot,One-off payment,,,,,,,,,
7969326,643,2016-03-05 01:10:00 UTC,2016-03-05 03:32:55 UTC,,,Asia/Singapore,8575,1.340739986,103.9631318,1.340482565,103.9630942,Foot,,user_changed,GPS,TRUE,2016-03-29 02:06:53 UTC,2065556,FALSE,i`eGwrpyRU~CZ|@Fx@z@~BtB{Ah@P,PC@AECP,,Education,,--,--,10,520.988,71.73969833,0,65,37.58454027,659,,,,,,,,,,,,,,,
7974517,643,2016-03-05 03:34:59 UTC,2016-03-05 07:28:27 UTC,,,Asia/Singapore,14008,1.341803261,103.9643548,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:07:24 UTC,2009790,FALSE,_ydGihpyR_F}@g@}D,PDP,1,Meal/Eating Break,,--,--,10,406.635,74.34759902,0,65,43.96934152,919,,,,,,,,,,,,,,,
7974573,643,2016-03-05 07:30:15 UTC,2016-03-05 07:38:47 UTC,,,Asia/Singapore,512,1.34054002,103.9633246,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:07:52 UTC,2009529,FALSE,gaeGeppyR`B`Be@|A~DL,PCDP,,Change Mode/Transfer,Social,--,--,50,176.988,79.44046087,28.638,65,31.56885257,46,,,,,,,,,,,,,,,
7974575,643,2016-03-05 07:46:21 UTC,2016-03-05 07:51:30 UTC,,,Asia/Singapore,309,1.327209672,103.9462954,,,Bus,Car/Van,algorithm_generated,GPS,TRUE,2016-03-29 02:08:49 UTC,2009586,FALSE,kydGwipyRbWzo@eU}o@rBe[uLNVx@`AvB`@~@Rt@r@p@l@t@x@p@v@b@bBl@}AvC`CjCGjKxFbKfD@bAGLx@d@t@pBjAj@b@xBlAn@j@p@^|CnCrAxBnBpC\\p@P|@Zs@N~@fAjARv@d@v@h@f@f@x@b@~@j@`@Zn@zAvAxAtBj@j@b@n@\\t@~AxBl@r@|ArA\\fA\\r@f@~BL`A`@z@Av@h@n@RlAf@j@MbC,PHFFG??@D?@B@EDDEF@EAC??B@@D?BACFBAA@A?C@AB@?@@B@E?A@ABBBACP,3,Change Mode/Transfer,,--,--,30,752.766,133.109,84.416,65,165.0194834,64,,,,,,,Shuttle bus,,,,,,,,
7974578,643,2016-03-05 08:31:26 UTC,2016-03-05 09:50:32 UTC,,,Asia/Singapore,4746,1.264820266,103.8219155,,,LRT/MRT,,algorithm_generated,GPS,TRUE,2016-03-29 02:09:41 UTC,2009638,FALSE,_fbGi_myRz@p@tDhPdDfWRnSjB`INdB@xB`@bFTnLhF|d@jBfKnHhr@pBxTfC~OeCdQzA~JzBdSn@fFd@hABbAYv@B~@XjA^x@Ht@d@|APbCDbCNzBd@|A`Ip}@Zv@xD|]XtDzPrW_EmHtJ|Q|BzMc@pIrmBzzA{DyA,PCCECACAADBBABEEA?BCAAC@A@C@@BBBB@IFCEDGEP,3,Shopping,,--,--,65,317.988,76.42270881,0,65,35.83321674,420,,,,,,,,,,,,,,,
7974636,643,2016-03-05 10:46:00 UTC,2016-03-05 13:08:38 UTC,2016-03-05 12:29:45 UTC,2016-03-05 13:08:38 UTC,Asia/Singapore,8558,1.284389191,103.8438604,,,LRT/MRT,,user_changed,GPS,TRUE,2016-03-29 02:11:52 UTC,2009172,FALSE,c`vF}utxRq@R~AR{@fDyxBunC,PCDEP,2,Meal/Eating Break,,--,--,10,999.223,286.4716366,461.954,65,305.0696001,82,,,,,,,,,,,,,,,
7974670,643,2016-03-05 13:27:07 UTC,2016-03-05 13:29:16 UTC,,,Asia/Singapore,129,1.284184207,103.8502045,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:12:30 UTC,2008907,FALSE,kzyFc_yxR_Ae@yAmA{A|@qC}ERaAl@xAsA}@iEo@gAiGnAKp@`DXiAjGoBwB}AzA_Aw@t@eA}AbAcFvDeCs@jA{D`AnEo@\\q@LoG|DvD,P@DDCDDBEGDECFDDDEDFCEEBFP,4,Change Mode/Transfer,,--,--,100,662.095,228.2265,245.036,152.822,172.5422179,10,,,,,,,,,,,,,,,
7974671,643,2016-03-05 14:09:14 UTC,2016-03-05 14:12:00 UTC,,,Asia/Singapore,166,1.327341828,103.9465775,,,LRT/MRT,Default,algorithm_generated,GPS,TRUE,2016-03-29 02:12:52 UTC,2008929,FALSE,cyyFwfzxRg@aTokGgdQ,PEP,4,Change Mode/Transfer,,--,--,100,200,133.0501538,99.996,100.004,44.92660694,13,,,,,,,,,,,,,,,
7974672,643,2016-03-05 14:18:19 UTC,2016-03-05 14:20:00 UTC,2016-03-05 14:18:19 UTC,2016-03-05 14:39:33 UTC,Asia/Singapore,101,1.336239842,103.9632148,,,LRT/MRT,Car/Van,user_changed,GPS,TRUE,2016-03-29 02:13:59 UTC,2008996,FALSE,{fbGaamyRmUmm@k@iByZq[z@oOwCObBiA?_BgBH]uB,P@EFEDCDDP,4,Change Mode/Transfer,,--,--,10,87.7068,45.60151111,77.7068,65,32.90471967,9,,,,,,,,,,,,,,,
7975432,643,2016-03-05 14:43:55 UTC,2016-03-05 14:48:31 UTC,,,Asia/Singapore,276,1.339743869,103.9647259,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:14:16 UTC,1998512,FALSE,m~cGaipyR{AvA]eEsAf@aA{B,PDDDP,4,--,,--,--,5,276.863,73.34834118,59.6278,65,87.27877105,34,,,,,,,,,,,,,,,
7975434,643,2016-03-05 14:50:52 UTC,2016-03-05 22:25:28 UTC,,,Asia/Singapore,27276,1.34166047,103.9640652,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:14:37 UTC,1998533,FALSE,ktdGorpyRiDl@aC@sArA,PBCP,,Home,,--,--,5,259.878,77.24987561,0,65,41.15292987,287,,,,,,,,,,,,,,,
7975434,643,2016-03-05 14:50:52 UTC,2016-03-05 22:25:28 UTC,,,Asia/Singapore,27276,1.34166047,103.9640652,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:14:37 UTC,1998533,FALSE,ktdGorpyRiDl@aC@sArA,PBCP,,Home,,--,--,5,259.878,77.2499,0,65,41.1529,287,,,,,,,,,,,,,,,
7975443,643,2016-03-05 22:28:14 UTC,2016-03-05 22:30:18 UTC,,,Asia/Singapore,124,1.340507704,103.9632238,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:00:57 UTC,1997712,FALSE,k`eGknpyRHzAxA~AbCS,PCDP,4,Change Mode/Transfer,,--,--,10,200,118.5123077,135,100,69.19974635,13,,,,,,,,,,,,,,,
7975444,643,2016-03-05 22:39:11 UTC,2016-03-05 23:51:10 UTC,,,Asia/Singapore,4319,1.36282575,103.9896703,,,Car/Van,,algorithm_generated,GPS,TRUE,2016-03-29 02:02:27 UTC,1997802,FALSE,cydGcipyRfAX`Ac@fBzIkCxAmH}@bCf@ai@iK}RwBtJbAoMZzh@yb@}YlRfm@}]zAqAl@{@jA{Bb@gAlAcEZoA|@uBhAiDn@aCpBiGn@}BBw@Z_AJoAMmAQw@c@gAu@u@m@[}B}@}Bo@{@_@iIkCgCu@cGkBgE_ByE}AsRcGaAYuGuB_FyAsJiD_DeAsFcBwCcAyEsAyDoAq@Q}A@cBp@[n@qAQ}@Qq@SwKqD,PBDEFEBCFDIHDBGA@C?A@A@@EAAC?AI@AC@@@?A@A???@?A???EACBD@?BP,4,Meal/Eating Break,,--,--,10,204.6,64.84065065,0,65,21.30969615,383,,,Car,No,Driveway,One-off payment,,,,,,,,,
7978060,643,2016-03-05 23:58:03 UTC,2016-03-06 00:26:37 UTC,,,Asia/Singapore,1714,1.364674841,103.9936262,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-29 02:03:15 UTC,1969359,FALSE,sdiGmnuyR@}@p@oA`@iBbCiBlAgAcDyAmBeAeCm@aG}C,PBAD@F@BAP,4,Meal/Eating Break,,--,--,10,522.258,97.44991704,20.4071,65,94.77477095,135,,,,,,,,,,,,,,,
7978079,643,2016-03-06 04:32:21 UTC,2016-03-06 10:24:52 UTC,,,Asia/Bangkok,21151,7.881003103,98.29690821,,,Default,,algorithm_generated,GPS,FALSE,2016-03-06 11:20:52 UTC,15303,FALSE,epiGcgvyRavwf@nswa@,PP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7979649,643,2016-03-06 10:26:57 UTC,2016-03-06 10:37:04 UTC,,,Asia/Bangkok,607,7.881157631,98.29857204,,,Foot,,algorithm_generated,GPS,FALSE,2016-03-06 12:00:30 UTC,1476,FALSE,ggbo@sr}vQc@eAx@Ls@uG,PBCP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7979651,643,2016-03-06 10:50:40 UTC,2016-03-06 12:09:34 UTC,,,Asia/Bangkok,4734,7.907445123,98.29686454,,,Car/Van,,algorithm_generated,GPS,FALSE,2016-03-06 13:15:25 UTC,5971,FALSE,ehbo@a}}vQ~@`Eo@tJw@lFiF~DsI|BaA\\_@l@cBx@s@Vq@\\s@XkB|@iBx@y@Fi@e@{EcB|BOkBb@hAK}EgC{B_BcAc@_B_AeJuDy@Ku@Uq@_@y@Qs@]e@k@e@e@k@c@aAIi@c@eBq@s@UcC[}@Iw@Qy@Cy@Qu@?_CSw@C_AKw@SkBKwFHw@DmFOgD]yDSoBEqBBu@Cs@Uq@]w@Dk@`@uBrA,PDAFC@CAB??@?BHADCDD@A@CBA@@CA@?CBA?F?@@@A@?A@CA?AC@B??C?EB?P,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7980578,643,2016-03-06 12:20:15 UTC,2016-03-06 12:25:46 UTC,,,Asia/Bangkok,331,7.898865598,98.30001914,,,Car/Van,,algorithm_generated,GPS,FALSE,2016-03-06 14:00:24 UTC,1487,FALSE,olgo@kr}vQjGiEs@nCh@oAbEd@hJVx@N~ENpBLlDMlAn@nCHh@m@fA|@bA\\aDu@iCNOkCh@cFT}@b@uFlCV,PEEDBAA?BCCCDAGCDF@AEP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7980579,643,2016-03-06 12:42:13 UTC,2016-03-06 12:48:10 UTC,,,Asia/Bangkok,357,7.898993837,98.30000045,,,Car/Van,,algorithm_generated,GPS,FALSE,2016-03-06 14:00:25 UTC,1488,FALSE,{veo@af~vQlIhAcA~KkBvFBaA_K[aNk@hJI}ZiC_Ff@kFhClEsCzAaFTqBnAcEfDuO|BcIoAnG{CnJqApH}@nAkA~J|Ch@bGRxC@xBLx@?tDVtBEtBQVs@F_A^qBVw@b@mBF{@Bw@Nu@lBG,PFCGD?CFECHEAAAAHBBBCHB@@?AC@FA@A@B?@DP,,Change Mode/Transfer,,--,--,,,,,,,,,,,,,,,,,,,,,,
7980581,643,2016-03-06 13:08:44 UTC,2016-03-06 13:37:03 UTC,,,Asia/Bangkok,1699,7.881030632,98.29687681,,,Default,,algorithm_generated,GPS,FALSE,2016-03-06 17:25:43 UTC,13806,FALSE,uweo@_f~vQdJnArQlEhDZp@^vG|@jBn@`D~EjLfFbMpGzJhEnASrIiB}A{CaHcBoC_AqDmH}KmPuCsAx@h@{D}BeIuByAw@x@KdAcFh@eGnIjAlD|AfDlA`Je@fDdC^l@vFpEdF`HxBfG@hF,PBBBABEDAAF?IDAEBEDABBFCBHC@DFAACECP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7981925,643,2016-03-06 13:38:08 UTC,2016-03-06 13:42:14 UTC,,,Asia/Bangkok,246,7.881153621,98.29861481,,,Car/Van,,algorithm_generated,GPS,FALSE,2016-03-06 18:00:18 UTC,1733,FALSE,mgbo@mr}vQ\\}Bh@e@Ey@g@e@q@wA,PBDBAP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7981928,643,2016-03-06 13:50:48 UTC,2016-03-06 14:01:48 UTC,,,Asia/Bangkok,660,7.887685339,98.29969149,,,Car/Van,,algorithm_generated,GPS,FALSE,2016-03-06 18:00:20 UTC,1735,FALSE,ehbo@i}}vQ{GwIwAmCo@]_AQ{@[q@gCg@m@i@c@]o@u@U}@Nw@Os@X{@Bu@Xs@Ww@NcDiAuAqAuBq@u@Qu@_@uBIk@d@Sx@Q|@G~Bs@\\UlBWt@Qr@`CjA|@PlAp@lA?hHnD,PBDA@CB?AFABBA@BBDBC?@BGB?ACCA?FA@BBP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7981932,643,2016-03-06 14:27:57 UTC,2016-03-06 14:36:53 UTC,,,Asia/Bangkok,536,7.892705136,98.29821521,,,Car/Van,,algorithm_generated,GPS,FALSE,2016-03-06 18:00:24 UTC,1739,FALSE,_qco@ad~vQz@`@uAa@q@_@iAw@hA|@{Ht@aA}Fw@S~RbIbFlHxBnIrHhFmAe@hR|FlI|FvGdI`FxChE|AnItFlCzAkOgJoM{I}IgIcJcBuOxAXhAgKjFuCp@gCcAeA?eO_Jq@_@oBs@kB{@gA]eBw@q@U_D{Ao@g@q@]qB_Au@Uq@[}@Su@G_AS_ACy@Qy@KkD[oDi@{@I_AG{@MfCuQ~LbBhF|@vJtC~GbA,PDA?DDECGECDDEECDBB@IACGDEDBGBC?C?@??B@@A??E?@A@?@@@??HG@BBP,,Change Mode/Transfer,,--,--,,,,,,,,,,,,,,,,,,,,,,
7981936,643,2016-03-06 14:38:58 UTC,2016-03-06 14:49:59 UTC,,,Asia/Bangkok,661,7.893578031,98.29674978,,,Default,,algorithm_generated,GPS,FALSE,2016-03-06 18:00:25 UTC,1740,FALSE,kpdo@yz}vQqAP_@nA{@bE,PC@P,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7981941,643,2016-03-06 14:51:21 UTC,2016-03-06 15:46:48 UTC,,,Asia/Bangkok,3327,7.892662435,98.29827236,,,Default,,algorithm_generated,GPS,FALSE,2016-03-06 18:00:27 UTC,1742,FALSE,yudo@sq}vQn@_CdCqD,PBP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7986977,643,2016-03-06 15:47:29 UTC,2016-03-06 15:51:37 UTC,,,Asia/Bangkok,248,7.891271377,98.29780023,,,Car/Van,,algorithm_generated,GPS,FALSE,2016-03-07 06:00:09 UTC,555,FALSE,cpdo@e{}vQtG|A,PP,,--,,--,--,65,65,65,0,65,0,35,,,,,,,,,,,,,,,
7986978,643,2016-03-06 16:09:30 UTC,2016-03-07 03:38:36 UTC,,,Asia/Bangkok,41346,7.881101932,98.29669253,,,Car/Van,,algorithm_generated,GPS,FALSE,2016-03-07 05:50:59 UTC,5,FALSE,mgdo@gx}vQnA`AlCtFzIbCfIhF`H~CvOh@~DyB`UnNbAzB\\n@n@b@xDEt@TjAlA^l@hG|El@h@dBdAkG_E}MiGqJyK[qAuG{C_Co@aRsGmB}@uA}CcBuGiKuKgQ_Hv@kE~@kErA}B`LvDhMn@pHpE|B~AjBlB[~@l@x@d@|@r@l@vBj@|@^j@r@GpBG`I,PBDCBFDFD?BDBD@B?AIBDBEB@AEBDEG?CIDD@FCC@DA@BE@P,,--,,--,--,5,271.516,66.031,0,65,23.8657,927,,,,,,,,,,,,,,,
7987016,643,2016-03-07 04:11:12 UTC,2016-03-07 05:54:27 UTC,,,Asia/Bangkok,6195,7.881083584,98.29697783,,,Default,,algorithm_generated,GPS,FALSE,2016-03-07 08:05:42 UTC,8088,FALSE,{gbo@iq}vQgAIvBc@wAcBj@xA,PDDDP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7989859,643,2016-03-07 05:55:09 UTC,2016-03-07 06:00:20 UTC,,,Asia/Bangkok,311,7.881186942,98.29857402,,,Car/Van,,algorithm_generated,GPS,FALSE,2016-03-07 12:00:23 UTC,3288,FALSE,wgbo@as}vQS_I,PP,,Change Mode/Transfer,,--,--,,,,,,,,,,,,,,,,,,,,,,
7989860,643,2016-03-07 06:05:50 UTC,2016-03-07 06:18:57 UTC,,,Asia/Bangkok,787,7.887900545,98.29977238,,,Default,,algorithm_generated,GPS,FALSE,2016-03-07 12:00:25 UTC,3290,FALSE,khbo@a}}vQoCuDkL_NyIiDaLyAkMi@mDvKbMjBlDnE,PAFDBGFDP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7989861,643,2016-03-07 06:21:00 UTC,2016-03-07 06:26:50 UTC,,,Asia/Bangkok,350,7.89113981,98.3013796,,,Car/Van,,algorithm_generated,GPS,FALSE,2016-03-07 12:00:26 UTC,3291,FALSE,krco@qd~vQoAw@sJiDaE}A,PA@P,,Change Mode/Transfer,,--,--,,,,,,,,,,,,,,,,,,,,,,
7989863,643,2016-03-07 06:28:36 UTC,2016-03-07 06:38:12 UTC,,,Asia/Bangkok,576,7.891354836,98.29952637,,,Foot,,algorithm_generated,GPS,FALSE,2016-03-07 12:00:28 UTC,3293,FALSE,qfdo@qn~vQzAjAu@lCqAvC,PDAP,,Change Mode/Transfer,,--,--,,,,,,,,,,,,,,,,,,,,,,
7989866,643,2016-03-07 06:41:32 UTC,2016-03-07 07:18:07 UTC,,,Asia/Bangkok,2195,7.897321075,98.29663117,,,Car/Van,,algorithm_generated,GPS,FALSE,2016-03-07 12:00:29 UTC,3294,FALSE,}gdo@_c~vQgd@rQpBs@sB`@,PDBP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7989924,643,2016-03-07 07:29:41 UTC,2016-03-07 07:48:34 UTC,,,Asia/Bangkok,1133,7.890855899,98.30150191,,,Default,,algorithm_generated,GPS,FALSE,2016-03-07 12:00:33 UTC,2995,FALSE,gmeo@}p}vQtC{@f^}MvLmCsLjCz@MvAi@`@w@HgCs@yD,PACFF@BEBP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7990722,643,2016-03-07 07:54:46 UTC,2016-03-07 11:15:23 UTC,,,Asia/Bangkok,12037,7.881093805,98.29738261,,,Car/Van,,algorithm_generated,GPS,FALSE,2016-03-07 15:00:08 UTC,1770,FALSE,yddo@ko~vQhAkDlAaH|N|DfPrAzBnA`G|Eh@lAnFbGdAlCBdF,PBFCGACBECP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
